ClientAccountID,AssetClass,Symbol,DateTime,Quantity,TradePrice,TradeMoney,Proceeds,IBCommission,NetCash,ClosePrice,Open/CloseIndicator,CostBasis,TransactionID,Buy/Sell,OrderType
U3163489,STK,SERA,2023-02-16;14:16:14,-75,3.03,-227.25,227.25,-0.016079025,227.233921,2.96,O,-227.233921,23069446174,SELL,LMT
U3163489,STK,SERA,2023-02-16;12:29:26,40,2.81,112.4,-112.4,-1,-113.4,2.96,C,115.735797,23067870791,BUY,LMT
U3163489,STK,SERA,2023-02-16;12:29:29,60,2.81,168.6,-168.6,0,-168.6,2.96,C,173.887171,23067870796,BUY,LMT
U3163489,STK,SERA,2023-02-16;12:30:38,100,2.76,276,-276,-1,-277,2.96,C,290.066354,23067880115,BUY,LMT
U3163489,STK,SERA,2023-02-16;12:30:59,100,2.75,275,-275,-1,-276,2.96,C,289.942529,23067890118,BUY,LMT
U3163489,STK,SERA,2023-02-16;12:36:30,100,2.69,269,-269,-1,-270,2.96,C,301.988462,23067964123,BUY,LMT
U3163489,STK,SERA,2023-02-16;12:36:30,1,2.69,2.69,-2.69,0,-2.69,2.96,C,3.019885,23067964127,BUY,LMT
U3163489,STK,SERA,2023-02-16;14:21:46,99,2.98,295.02,-295.02,-1,-296.02,2.96,C,299.948776,23069512267,BUY,LMT
U3163489,STK,SESN,2022-11-07;04:00:24,-1800,0.6673,-1201.14,1201.14,-9.261506106,1191.878494,0.545,O,-1191.878494,22131123653,SELL,LMT
U3163489,STK,SESN,2022-11-07;04:00:24,-200,0.6673,-133.46,133.46,-1.029056234,132.4309438,0.545,O,-132.4309438,22131123654,SELL,LMT
U3163489,STK,SESN,2022-11-07;04:00:33,-200,0.6673,-133.46,133.46,-1.029056234,132.4309438,0.545,O,-132.4309438,22131123655,SELL,LMT
U3163489,STK,SESN,2022-11-07;04:00:33,-800,0.6673,-533.84,533.84,-4.116224936,529.7237751,0.545,O,-529.7237751,22131123656,SELL,LMT
U3163489,STK,SESN,2022-11-07;04:05:09,5,0.5901,2.9505,-2.9505,-0.029505,-2.980005,0.545,C,3.310774,22131145533,BUY,LMT
U3163489,STK,SESN,2022-11-07;04:55:36,995,0.5823,579.3885,-579.3885,-4.975,-584.3635,0.545,C,658.843945,22131234088,BUY,LMT
U3163489,STK,SESN,2022-11-07;07:03:38,300,0.589,176.7,-176.7,-1.5,-178.2,0.545,C,198.646416,22131530911,BUY,LMT
U3163489,STK,SESN,2022-11-07;07:03:38,345,0.5898,203.481,-203.481,-1.725,-205.206,0.545,C,228.443378,22131530912,BUY,LMT
U3163489,STK,SESN,2022-11-07;07:03:38,255,0.5893,150.2715,-150.2715,-1.275,-151.5465,0.545,C,168.849453,22131530913,BUY,LMT
U3163489,STK,SESN,2022-11-07;07:03:45,900,0.5898,530.82,-530.82,-4.5,-535.32,0.545,C,595.939247,22131530920,BUY,LMT
U3163489,STK,SESN,2022-11-07;07:03:51,200,0.5898,117.96,-117.96,-1,-118.96,0.545,C,132.430944,22131530923,BUY,LMT
U3163489,STK,SESN,2022-12-29;16:39:38,-643,0.72,-462.96,462.96,-3.309191784,459.6508082,0.5051,O,-459.6508082,22605796018,SELL,LMT
U3163489,STK,SESN,2022-12-29;16:39:39,-1357,0.72,-977.04,977.04,-6.983784216,970.0562158,0.5051,O,-970.0562158,22605796023,SELL,LMT
U3163489,STK,SESN,2022-12-29;16:40:26,100,0.6944,69.44,-69.44,-0.90272,-70.34272,0.5051,C,71.485351,22605796050,BUY,LMT
U3163489,STK,SESN,2022-12-29;16:41:24,33,0.6809,22.4697,-22.4697,-0.224697,-22.694397,0.5051,C,23.590166,22605798634,BUY,LMT
U3163489,STK,SESN,2022-12-29;16:42:43,867,0.685,593.895,-593.895,-4.335,-598.23,0.5051,C,619.777995,22605801835,BUY,LMT
U3163489,STK,SESN,2022-12-29;16:53:46,500,0.6755,337.75,-337.75,-2.5,-340.25,0.5051,C,357.426756,22605833851,BUY,LMT
U3163489,STK,SESN,2022-12-29;17:01:53,500,0.685,342.5,-342.5,-2.5,-345,0.5051,C,357.426756,22605867291,BUY,LMT
U3163489,STK,SEV,2022-11-14;04:15:13,-10,1.76,-17.6,17.6,-0.20770304,17.39229696,1.29,O,-17.39229696,22202204463,SELL,LMT
U3163489,STK,SEV,2022-11-14;04:15:13,-8,1.76,-14.08,14.08,-0.125362432,13.95463757,1.29,O,-13.95463757,22202204465,SELL,LMT
U3163489,STK,SEV,2022-11-14;04:15:13,-200,1.76,-352,352,-0.7940608,351.2059392,1.29,O,-351.2059392,22202204467,SELL,LMT
U3163489,STK,SEV,2022-11-14;04:15:13,-200,1.76,-352,352,-1.0340608,350.9659392,1.29,O,-350.9659392,22202204468,SELL,LMT
U3163489,STK,SEV,2022-11-14;04:15:13,-82,1.76,-144.32,144.32,-0.423964928,143.8960351,1.29,O,-143.8960351,22202204469,SELL,LMT
U3163489,STK,SEV,2022-11-14;04:24:28,2,1.69,3.38,-3.38,-0.0398,-3.4198,1.29,C,3.478459,22202228227,BUY,LMT
U3163489,STK,SEV,2022-11-14;04:24:28,198,1.69,334.62,-334.62,-0.9602,-335.5802,1.29,C,347.465881,22202228229,BUY,LMT
U3163489,STK,SEV,2022-11-14;04:31:23,200,1.67,334,-334,-1,-335,1.29,C,350.98754,22202239896,BUY,LMT
U3163489,STK,SEV,2022-11-14;04:35:38,100,1.63,163,-163,-1,-164,1.29,C,175.48297,22202244043,BUY,LMT
U3163489,STK,SEV,2023-06-05;09:36:50,-2000,0.2135,-427,427,-4.563416,422.436584,0.305,O,-422.436584,24068950753,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:37:58,-1,0.2292,-0.2292,0.2292,-0.010146834,0.219053166,0.305,O,-0.219053166,24068971418,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:37:59,-2,0.2292,-0.4584,0.4584,-0.000293667,0.458106333,0.305,O,-0.458106333,24068971614,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:03,-400,0.2292,-91.68,91.68,-0.97240944,90.70759056,0.305,O,-90.70759056,24068972574,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:03,-97,0.2292,-22.2324,22.2324,-0.236566859,21.99583314,0.305,O,-21.99583314,24068972590,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:03,-500,0.2301,-115.05,115.05,-1.2239204,113.8260796,0.305,O,-113.8260796,24068972654,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:17,-413,0.24,-99.12,99.12,-1.05187796,98.06812204,0.305,O,-98.06812204,24068975589,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:17,-87,0.2437,-21.2019,21.2019,-0.288409315,20.91349069,0.305,O,-20.91349069,24068975604,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:19,-500,0.2439,-121.95,121.95,-1.2929756,120.6570244,0.305,O,-120.6570244,24068975934,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:52,-387,0.2606,-100.8522,100.8522,-1.368000418,99.48419958,0.305,O,-99.48419958,24069079990,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:52,-100,0.2606,-26.06,26.06,-0.30136848,25.75863152,0.305,O,-25.75863152,24069080001,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:53,-40,0.2606,-10.424,10.424,-0.110123392,10.31387661,0.305,O,-10.31387661,24069080036,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:38:56,-1473,0.2606,-383.8638,383.8638,-4.05529391,379.8085061,0.305,O,-379.8085061,24069080286,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:41:00,-999,0.312,-311.688,311.688,-3.264228504,308.4237715,0.305,O,-308.4237715,24069194759,SELL,LMT
U3163489,STK,SEV,2023-06-05;09:41:06,-1,0.312,-0.312,0.312,-0.003267496,0.308732504,0.305,O,-0.308732504,24069195256,SELL,LMT
U3163489,STK,SEV,2023-06-06;04:03:29,500,0.272,136,-136,-1.36,-137.36,0.2426,C,105.609146,24082167893,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:03:54,500,0.2601,130.05,-130.05,-1.3005,-131.3505,0.2426,C,105.609146,24082167906,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:04:05,88,0.2501,22.0088,-22.0088,-0.220088,-22.228888,0.2426,C,18.58721,24082170398,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:04:34,415,0.2595,107.6925,-107.6925,-1.076925,-108.769425,0.2426,C,87.655591,24082170404,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:09:59,300,0.265,79.5,-79.5,-1.0335,-80.5335,0.2426,C,63.365488,24082179514,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:09:59,200,0.265,53,-53,-0.689,-53.689,0.2426,C,42.287163,24082179515,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:15:55,500,0.2631,131.55,-131.55,-1.3155,-132.8655,0.2426,C,113.38638,24082186105,BUY,LMT
U3163489,STK,SEV,2023-06-06;04:40:50,500,0.2692,134.6,-134.6,-1.7498,-136.3498,0.2426,C,113.855483,24082215209,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:08:08,500,0.2649,132.45,-132.45,-1.72185,-134.17185,0.2426,C,118.993196,24082244044,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:34:42,500,0.2595,129.75,-129.75,-1.68675,-131.43675,0.2426,C,120.704277,24082298845,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:36:24,300,0.2538,76.14,-76.14,-0.98982,-77.12982,0.2426,C,77.119535,24082301065,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:36:24,200,0.2539,50.78,-50.78,-0.66014,-51.44014,0.2426,C,51.477653,24082301071,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:37:41,712,0.2505,178.356,-178.356,-1.78356,-180.13956,0.2426,C,183.587004,24082304067,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:38:58,500,0.2504,125.2,-125.2,-1.6276,-126.8276,0.2426,C,128.923458,24082305073,BUY,LMT
U3163489,STK,SEV,2023-06-06;05:42:49,500,0.2484,124.2,-124.2,-1.242,-125.442,0.2426,C,139.863859,24082308531,BUY,LMT
U3163489,STK,SEV,2023-06-06;09:41:48,500,0.2408,120.4,-120.4,-1.204,-121.604,0.2426,C,154.366252,24083464088,BUY,LMT
U3163489,STK,SEV,2023-06-07;04:45:29,85,0.2385,20.2725,-20.2725,-0.2635425,-20.5360425,0.2242,C,26.242263,24095685450,BUY,LMT
U3163489,STK,SEV,2023-06-07;04:45:29,200,0.2383,47.66,-47.66,-0.61958,-48.27958,0.2242,C,61.746501,24095685451,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:11:53,-500,0.305,-152.5,152.5,-1.59872,150.90128,0.29,O,-150.90128,24139659225,SELL,LMT
U3163489,STK,SEV,2023-06-12;10:14:05,-1000,0.318,-318,318,-3.327544,314.672456,0.29,O,-314.672456,24139720547,SELL,LMT
U3163489,STK,SEV,2023-06-12;10:14:46,-500,0.33,-165,165,-1.72382,163.27618,0.29,O,-163.27618,24139758548,SELL,LMT
U3163489,STK,SEV,2023-06-12;10:14:47,-1500,0.33,-495,495,-5.17146,489.82854,0.29,O,-489.82854,24139758609,SELL,LMT
U3163489,STK,SEV,2023-06-12;10:34:31,800,0.312,249.6,-249.6,-2.496,-252.096,0.29,C,245.303017,24140238540,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:37:39,500,0.31,155,-155,-1.55,-156.55,0.29,C,157.336228,24140326577,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:38:49,500,0.3104,155.2,-155.2,-1.552,-156.752,0.29,C,160.900199,24140390100,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:56:42,400,0.292519,117.0076,-117.0076,-1.170076,-118.177676,0.29,C,130.620944,24140809829,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:56:42,100,0.2928,29.28,-29.28,-0.2928,-29.5728,0.29,C,32.655236,24140809833,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:56:45,100,0.292295,29.2295,-29.2295,-0.292295,-29.521795,0.29,C,32.655236,24140809947,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:56:45,400,0.2901,116.04,-116.04,-1.1604,-117.2004,0.29,C,130.620944,24140809957,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:56:53,500,0.2928,146.4,-146.4,-1.464,-147.864,0.29,C,163.27618,24140810263,BUY,LMT
U3163489,STK,SEV,2023-06-12;10:57:15,200,0.2944,58.88,-58.88,-0.7488,-59.6288,0.29,C,65.310472,24140810975,BUY,LMT
U3163489,STK,SFE,2022-10-27;04:07:21,-100,6.22,-622,622,-1.0272438,620.9727562,3.55,O,-620.9727562,22034368559,SELL,LMT
U3163489,STK,SFE,2022-10-27;04:07:21,-1,6.22,-6.22,6.22,-0.000272438,6.219727562,3.55,O,-6.219727562,22034368560,SELL,LMT
U3163489,STK,SFE,2022-10-27;04:07:28,-100,6.22,-622,622,-0.0322438,621.9677562,3.55,O,-621.9677562,22034368561,SELL,LMT
U3163489,STK,SFE,2022-10-27;04:07:31,-100,6.22,-622,622,-0.5272438,621.4727562,3.55,O,-621.4727562,22034368562,SELL,LMT
U3163489,STK,SFE,2022-10-27;04:08:27,300,4.19,1257,-1257,-1.5,-1258.5,3.55,C,1864.418269,22034370335,BUY,LMT
U3163489,STK,SFE,2022-10-27;04:08:34,1,4.25,4.25,-4.25,-0.0455,-4.2955,3.55,C,6.214728,22034370341,BUY,LMT
U3163489,STK,SFET,2022-11-01;09:30:52,-1300,0.3814,-495.82,495.82,-5.138554278,490.6814457,0.3921,O,-490.6814457,22075712066,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:31:59,-500,0.3814,-190.7,190.7,-1.97636703,188.723633,0.3921,O,-188.723633,22075830902,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:32:40,98,0.3601,35.2898,-35.2898,-0.352898,-35.642698,0.3921,C,36.989832,22075856365,BUY,LMT
U3163489,STK,SFET,2022-11-01;09:35:11,-500,0.4324,-216.2,216.2,-2.56995098,213.630049,0.3921,O,-213.630049,22076090387,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:35:11,-100,0.4324,-43.24,43.24,-0.513990196,42.7260098,0.3921,O,-42.7260098,22076090407,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:35:11,-100,0.4324,-43.24,43.24,-0.513990196,42.7260098,0.3921,O,-42.7260098,22076090430,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:35:11,-200,0.4324,-86.48,86.48,-1.027980392,85.45201961,0.3921,O,-85.45201961,22076090448,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:35:11,-100,0.4324,-43.24,43.24,-0.513990196,42.7260098,0.3921,O,-42.7260098,22076090488,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:19,-500,0.4809,-240.45,240.45,-2.475006305,237.9749937,0.3921,O,-237.9749937,22076102885,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-200,0.5301,-106.02,106.02,-1.028427858,104.9915721,0.3921,O,-104.9915721,22076123866,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-45,0.5301,-23.8545,23.8545,-0.231396268,23.62310373,0.3921,O,-23.62310373,22076123876,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-807,0.5301,-427.7907,427.7907,-4.149706407,423.6409936,0.3921,O,-423.6409936,22076123886,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-100,0.5301,-53.01,53.01,-0.514213929,52.49578607,0.3921,O,-52.49578607,22076123895,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-490,0.5301,-259.749,259.749,-2.519648252,257.2293517,0.3921,O,-257.2293517,22076123933,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:36:45,-100,0.5301,-53.01,53.01,-0.514213929,52.49578607,0.3921,O,-52.49578607,22076123952,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:37:03,-258,0.5301,-136.7658,136.7658,-1.326671937,135.4391281,0.3921,O,-135.4391281,22076131335,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:39:05,-102,0.57,-58.14,58.14,-0.595991406,57.54400859,0.3921,O,-57.54400859,22076209133,SELL,LMT
U3163489,STK,SFET,2022-11-01;09:39:05,-477,0.57,-271.89,271.89,-2.381836281,269.5081637,0.3921,O,-269.5081637,22076209165,SELL,LMT
U3163489,STK,SFET,2022-11-01;10:02:17,-1421,0.57,-809.97,809.97,-7.308278313,802.6617217,0.3921,O,-802.6617217,22077159649,SELL,LMT
U3163489,STK,SFET,2022-11-01;10:54:07,600,0.4805,288.3,-288.3,-2.883,-291.183,0.3921,C,226.46836,22078526699,BUY,LMT
U3163489,STK,SFET,2022-11-01;10:54:07,400,0.4805,192.2,-192.2,-1.922,-194.122,0.3921,C,150.978906,22078526700,BUY,LMT
U3163489,STK,SFET,2022-11-01;10:54:42,300,0.4731,141.93,-141.93,-1.5,-143.43,0.3921,C,113.23418,22078541036,BUY,LMT
U3163489,STK,SFET,2022-11-01;10:54:42,100,0.4731,47.31,-47.31,-0.5,-47.81,0.3921,C,37.744727,22078541044,BUY,LMT
U3163489,STK,SFET,2022-11-01;10:54:42,100,0.4731,47.31,-47.31,-0.5,-47.81,0.3921,C,37.744727,22078541058,BUY,LMT
U3163489,STK,SFET,2022-11-01;11:08:23,100,0.47,47,-47,-0.611,-47.611,0.3921,C,37.744727,22078810676,BUY,LMT
U3163489,STK,SFET,2022-11-01;11:08:23,150,0.47,70.5,-70.5,-0.639,-71.139,0.3921,C,59.008106,22078810678,BUY,LMT
U3163489,STK,SFET,2022-11-01;11:08:23,726,0.47,341.22,-341.22,-3.63,-344.85,0.3921,C,310.190831,22078810681,BUY,LMT
U3163489,STK,SFET,2022-11-01;11:08:23,20,0.47,9.4,-9.4,-0.1,-9.5,0.3921,C,8.545202,22078810683,BUY,LMT
U3163489,STK,SFET,2022-11-01;11:08:23,4,0.4698,1.8792,-1.8792,-0.02,-1.8992,0.3921,C,1.70904,22078810685,BUY,LMT
U3163489,STK,SFET,2022-11-01;12:47:27,53,0.4615,24.4595,-24.4595,-0.3179735,-24.7774735,0.3921,C,22.644785,22080247972,BUY,LMT
U3163489,STK,SFET,2022-11-01;12:47:27,100,0.4615,46.15,-46.15,-0.59995,-46.74995,0.3921,C,42.72601,22080247973,BUY,LMT
U3163489,STK,SFET,2022-11-01;12:47:27,847,0.4615,390.8905,-390.8905,-4.0820765,-394.9725765,0.3921,C,415.348182,22080247974,BUY,LMT
U3163489,STK,SFET,2022-11-01;12:51:38,1000,0.4243,424.3,-424.3,-4.243,-428.543,0.3921,C,524.957861,22080283231,BUY,LMT
U3163489,STK,SFET,2022-11-01;14:06:10,502,0.43,215.86,-215.86,-2.51,-218.37,0.3921,C,263.528846,22081015886,BUY,LMT
U3163489,STK,SFET,2022-11-01;14:06:10,200,0.4273,85.46,-85.46,-1,-86.46,0.3921,C,104.991572,22081015888,BUY,LMT
U3163489,STK,SFET,2022-11-01;14:28:17,-100,0.454,-45.4,45.4,-0.46803966,44.93196034,0.3921,O,-44.93196034,22081209747,SELL,LMT
U3163489,STK,SFET,2022-11-01;14:28:17,-900,0.454,-408.6,408.6,-4.21235694,404.3876431,0.3921,O,-404.3876431,22081209748,SELL,LMT
U3163489,STK,SFET,2022-11-01;15:55:18,1000,0.4099,409.9,-409.9,-5,-414.9,0.3921,C,564.856948,22082700456,BUY,LMT
U3163489,STK,SFET,2022-11-01;15:56:54,356,0.4001,142.4356,-142.4356,-1.78,-144.2156,0.3921,C,201.089073,22082757414,BUY,LMT
U3163489,STK,SFET,2022-11-01;15:56:54,144,0.4001,57.6144,-57.6144,-0.72,-58.3344,0.3921,C,81.3394,22082757417,BUY,LMT
U3163489,STK,SFET,2022-11-01;15:57:21,500,0.3901,195.05,-195.05,-1.9505,-197.0005,0.3921,C,282.428473,22082758429,BUY,LMT
U3163489,STK,SFET,2022-11-01;15:58:06,1000,0.3868,386.8,-386.8,-3.868,-390.668,0.3921,C,449.319603,22082771632,BUY,LMT
U3163489,STK,SFIX,2023-06-07;09:59:45,-100,5.04,-504,504,-1.018532,502.981468,4.71,O,-502.981468,24097793901,SELL,LMT
U3163489,STK,SFIX,2023-06-07;10:25:47,100,4.81,481,-481,-1,-482,4.71,C,502.981468,24098685301,BUY,LMT
U3163489,STK,SFR,2023-05-31;04:36:46,-100,0.3601,-36.01,36.01,-0.37488808,35.63511192,0.3199,O,-35.63511192,24023406297,SELL,LMT
U3163489,STK,SFR,2023-05-31;04:36:46,-400,0.3601,-144.04,144.04,-1.49955232,142.5404477,0.3199,O,-142.5404477,24023406298,SELL,LMT
U3163489,STK,SFR,2023-05-31;04:36:50,-500,0.371,-185.5,185.5,-1.928984,183.571016,0.3199,O,-183.571016,24023406300,SELL,LMT
U3163489,STK,SFR,2023-05-31;05:03:39,500,0.3401,170.05,-170.05,-1.7005,-171.7505,0.3199,C,178.17556,24023447270,BUY,LMT
U3163489,STK,SFR,2023-05-31;05:04:32,500,0.3329,166.45,-166.45,-2.16385,-168.61385,0.3199,C,183.571016,24023447282,BUY,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-5,0.2569,-1.2845,1.2845,-0.017196015,1.267303985,0.252,O,-1.267303985,22642345895,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-381,0.2569,-97.8789,97.8789,-1.329912127,96.54898787,0.252,O,-96.54898787,22642345902,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-495,0.2569,-127.1655,127.1655,-1.70240549,125.4630945,0.252,O,-125.4630945,22642345905,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-500,0.2569,-128.45,128.45,-1.745291505,126.7047085,0.252,O,-126.7047085,22642345910,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-500,0.2569,-128.45,128.45,-1.745291505,126.7047085,0.252,O,-126.7047085,22642345914,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:01,-100,0.2569,-25.69,25.69,-0.349058301,25.3409417,0.252,O,-25.3409417,22642345919,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:02,-19,0.2548,-4.8412,4.8412,-0.051277863,4.789922137,0.252,O,-4.789922137,22642345935,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:23,-2000,0.29,-580,580,-6.103282,573.896718,0.252,O,-573.896718,22642346862,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:54,-1318,0.305,-401.99,401.99,-4.220215571,397.7697844,0.252,O,-397.7697844,22642378487,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:56,-582,0.305,-177.51,177.51,-1.863554979,175.646445,0.252,O,-175.646445,22642378510,SELL,LMT
U3163489,STK,SFT,2023-01-04;09:57:56,-100,0.305,-30.5,30.5,-0.32019845,30.17980155,0.252,O,-30.17980155,22642378511,SELL,LMT
U3163489,STK,SFT,2023-01-04;10:03:11,764,0.2706,206.7384,-206.7384,-2.067384,-208.805784,0.252,C,193.624473,22642566698,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:03:12,100,0.2706,27.06,-27.06,-0.2706,-27.3306,0.252,C,25.34608,22642566716,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:03:12,100,0.2706,27.06,-27.06,-0.2706,-27.3306,0.252,C,25.341816,22642566724,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:03:13,100,0.2706,27.06,-27.06,-0.2706,-27.3306,0.252,C,25.340942,22642566730,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:05:01,47,0.2706,12.7182,-12.7182,-0.127182,-12.845382,0.252,C,11.910243,22642591040,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:05:01,889,0.2706,240.5634,-240.5634,-2.405634,-242.969034,0.252,C,225.256115,22642591047,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:05:30,100,0.2491,24.91,-24.91,-0.2491,-25.1591,0.252,C,28.694836,22642621416,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:05:30,400,0.2464,98.56,-98.56,-0.9856,-99.5456,0.252,C,114.779344,22642621422,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:06:09,400,0.2373,94.92,-94.92,-0.9492,-95.8692,0.252,C,114.779344,22642623487,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:06:09,100,0.2373,23.73,-23.73,-0.2373,-23.9673,0.252,C,28.694836,22642623494,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:06:09,500,0.238,119,-119,-1.19,-120.19,0.252,C,143.474179,22642623491,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:07:41,500,0.226,113,-113,-1.13,-114.13,0.252,C,143.474179,22642716909,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:08:00,500,0.22808,114.04,-114.04,-1.1404,-115.1804,0.252,C,150.899008,22642717829,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:08:23,400,0.2286,91.44,-91.44,-1.18872,-92.62872,0.252,C,120.719206,22642719111,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:08:23,100,0.2286,22.86,-22.86,-0.29718,-23.15718,0.252,C,30.179802,22642719114,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:13:15,500,0.2104,105.2,-105.2,-1.052,-106.252,0.252,C,150.899008,22642876250,BUY,LMT
U3163489,STK,SFT,2023-01-04;10:13:36,500,0.2094,104.7,-104.7,-1.3611,-106.0611,0.252,C,150.899008,22642877130,BUY,LMT
U3163489,STK,SFT,2023-02-01;18:01:24,-1000,0.3078,-307.8,307.8,-3.23004862,304.5699514,0.2792,O,-304.5699514,22912119023,SELL,LMT
U3163489,STK,SFT,2023-02-01;19:59:56,388,0.2956,114.6928,-114.6928,-1.146928,-115.839728,0.2792,C,118.173141,22912489326,BUY,LMT
U3163489,STK,SFT,2023-02-01;19:59:57,112,0.2956,33.1072,-33.1072,-0.331072,-33.438272,0.2792,C,34.111835,22912489331,BUY,LMT
U3163489,STK,SFT,2023-02-02;04:30:28,500,0.2694,134.7,-134.7,-1.7511,-136.4511,0.2703,C,152.284976,22916466810,BUY,LMT
U3163489,STK,SGFY,2022-08-22;04:01:41,-50,27.98,-1399,1399,-1.0385371,1397.961463,28,O,-1397.961463,21424096199,SELL,LMT
U3163489,STK,SGFY,2022-08-22;04:16:06,50,28.02,1401,-1401,-1,-1402,28,C,1397.961463,21424156989,BUY,LMT
U3163489,STK,SGMA,2023-05-05;09:46:15,-200,3.91,-782,782,-1.035256,780.964744,3.53,O,-780.964744,23797029842,SELL,LMT
U3163489,STK,SGMA,2023-05-05;09:54:21,-200,4.19,-838,838,-1.035704,836.964296,3.53,O,-836.964296,23797323619,SELL,LMT
U3163489,STK,SGMA,2023-05-05;10:04:48,3,4.01,12.03,-12.03,-0.1203,-12.1503,3.53,C,11.714471,23797634731,BUY,LMT
U3163489,STK,SGMA,2023-05-05;10:12:34,97,4.03,390.91,-390.91,-1,-391.91,3.53,C,378.767901,23797851172,BUY,LMT
U3163489,STK,SGMA,2023-05-05;10:25:21,100,4.01,401,-401,-1,-402,3.53,C,390.482372,23798197368,BUY,LMT
U3163489,STK,SGMA,2023-05-05;10:29:14,100,3.97,397,-397,-1,-398,3.53,C,418.482148,23798271066,BUY,LMT
U3163489,STK,SGMA,2023-05-05;10:30:54,100,3.645,364.5,-364.5,-1,-365.5,3.53,C,418.482148,23798311750,BUY,LMT
U3163489,STK,SGRP,2022-09-08;08:30:16,-500,1.56,-780,780,-2.582862,777.417138,1.54,O,-777.417138,21582481065,SELL,LMT
U3163489,STK,SGRP,2022-09-08;08:32:29,500,1.41,705,-705,-2.5,-707.5,1.54,C,777.417138,21582499657,BUY,LMT
